review_id,date,department,rating,review_text,sentiment_score,sentiment_label
514,2024-09-11,Spa & Wellness,1,Towels and toiletries were not restocked regarding spa & wellness. Thank you to the team.,-0.333,Negative
412,2024-09-12,Housekeeping,4,"Quick response to our requests, very efficient regarding housekeeping.",1.0,Positive
435,2024-09-12,Spa & Wellness,1,Check-in took far too long and felt disorganized regarding spa & wellness.,-1.0,Negative
528,2024-09-13,Front Desk,5,Staff greeted us warmly every single day regarding front desk. Thank you to the team.,1.0,Positive
499,2024-09-14,Spa & Wellness,3,"Room was okay, standard hotel amenities regarding spa & wellness. Thank you to the team.",1.0,Positive
217,2024-09-14,Spa & Wellness,2,Room was not properly cleaned upon arrival regarding spa & wellness. Would recommend to others.,0.0,Neutral
141,2024-09-15,F&B / Restaurant,3,"Location was convenient, hotel was as described regarding f&b / restaurant.",0.0,Neutral
109,2024-09-15,Housekeeping,5,Loved the attention to detail in the room regarding housekeeping. Thank you to the team.,1.0,Positive
191,2024-09-15,Housekeeping,3,"Average experience overall, met basic expectations regarding housekeeping. Will definitely consider staying again.",0.0,Neutral
386,2024-09-16,Spa & Wellness,2,Billing error took days to resolve regarding spa & wellness. Would recommend to others.,0.0,Neutral
578,2024-09-17,Front Desk,3,"Average experience overall, met basic expectations regarding front desk. Thank you to the team.",1.0,Positive
27,2024-09-18,Front Desk,4,Breakfast selection was excellent and fresh regarding front desk. Would recommend to others.,1.0,Positive
508,2024-09-19,Housekeeping,5,Concierge went above and beyond to help us regarding housekeeping. Would recommend to others.,1.0,Positive
265,2024-09-19,Spa & Wellness,4,Staff greeted us warmly every single day regarding spa & wellness. Would recommend to others.,1.0,Positive
433,2024-09-20,Concierge,4,Staff greeted us warmly every single day regarding concierge.,1.0,Positive
11,2024-09-20,Front Desk,3,"Location was convenient, hotel was as described regarding front desk. Would recommend to others.",1.0,Positive
546,2024-09-21,Spa & Wellness,5,Breakfast selection was excellent and fresh regarding spa & wellness.,1.0,Positive
426,2024-09-22,Spa & Wellness,2,Air conditioning was not working properly regarding spa & wellness. Thank you to the team.,0.0,Neutral
391,2024-09-22,Spa & Wellness,5,Concierge went above and beyond to help us regarding spa & wellness. Would recommend to others.,1.0,Positive
282,2024-09-24,F&B / Restaurant,2,Long wait times at the restaurant regarding f&b / restaurant. Overall a decent trip.,-1.0,Negative
287,2024-09-24,F&B / Restaurant,5,Check-in was fast and seamless regarding f&b / restaurant. Thank you to the team.,1.0,Positive
315,2024-09-24,Spa & Wellness,3,"Room was okay, standard hotel amenities regarding spa & wellness. Overall a decent trip.",0.0,Neutral
484,2024-09-25,F&B / Restaurant,4,Check-in was fast and seamless regarding f&b / restaurant. Will definitely consider staying again.,1.0,Positive
356,2024-09-25,Front Desk,4,"Beautiful property, exceeded our expectations regarding front desk.",1.0,Positive
526,2024-09-25,Front Desk,5,Staff greeted us warmly every single day regarding front desk. Will definitely consider staying again.,1.0,Positive
545,2024-09-26,Housekeeping,2,Billing error took days to resolve regarding housekeeping.,-1.0,Negative
80,2024-09-27,F&B / Restaurant,4,Room was spotless and beautifully maintained regarding f&b / restaurant. Overall a decent trip.,1.0,Positive
133,2024-09-28,Front Desk,1,Room was not properly cleaned upon arrival regarding front desk. Overall a decent trip.,-1.0,Negative
301,2024-09-29,Spa & Wellness,4,Room was spotless and beautifully maintained regarding spa & wellness. Would recommend to others.,1.0,Positive
242,2024-09-30,Spa & Wellness,1,Breakfast was cold and options were limited regarding spa & wellness. Overall a decent trip.,-1.0,Negative
518,2024-09-30,Concierge,5,Loved the attention to detail in the room regarding concierge.,1.0,Positive
329,2024-10-01,Concierge,4,Check-in was fast and seamless regarding concierge.,1.0,Positive
482,2024-10-02,F&B / Restaurant,2,Long wait times at the restaurant regarding f&b / restaurant. Would recommend to others.,-0.333,Negative
481,2024-10-02,F&B / Restaurant,3,"Room was okay, standard hotel amenities regarding f&b / restaurant. Will definitely consider staying again.",0.0,Neutral
209,2024-10-02,Spa & Wellness,3,"Average experience overall, met basic expectations regarding spa & wellness. Thank you to the team.",1.0,Positive
344,2024-10-03,Housekeeping,2,Billing error took days to resolve regarding housekeeping. Would recommend to others.,0.0,Neutral
249,2024-10-03,Front Desk,4,"Beautiful property, exceeded our expectations regarding front desk. Thank you to the team.",1.0,Positive
186,2024-10-03,Spa & Wellness,5,Check-in was fast and seamless regarding spa & wellness. Thank you to the team.,1.0,Positive
339,2024-10-05,Concierge,5,Breakfast selection was excellent and fresh regarding concierge. Overall a decent trip.,1.0,Positive
247,2024-10-05,Housekeeping,5,Concierge went above and beyond to help us regarding housekeeping. Would recommend to others.,1.0,Positive
221,2024-10-06,Spa & Wellness,5,Room was spotless and beautifully maintained regarding spa & wellness. Overall a decent trip.,1.0,Positive
586,2024-10-07,Front Desk,2,Noise from the hallway disturbed our sleep regarding front desk.,-1.0,Negative
323,2024-10-08,Concierge,5,Concierge went above and beyond to help us regarding concierge.,0.0,Neutral
126,2024-10-08,Spa & Wellness,5,The staff was incredibly friendly and helpful regarding spa & wellness. Overall a decent trip.,1.0,Positive
228,2024-10-09,Housekeeping,5,The staff was incredibly friendly and helpful regarding housekeeping. Thank you to the team.,1.0,Positive
405,2024-10-09,Housekeeping,1,Air conditioning was not working properly regarding housekeeping. Will definitely consider staying again.,-1.0,Negative
316,2024-10-09,Concierge,2,Staff seemed inattentive and slow to respond regarding concierge. Overall a decent trip.,-1.0,Negative
394,2024-10-09,Concierge,1,Check-in took far too long and felt disorganized regarding concierge.,-1.0,Negative
254,2024-10-10,F&B / Restaurant,4,"Beautiful property, exceeded our expectations regarding f&b / restaurant. Thank you to the team.",1.0,Positive
146,2024-10-10,Housekeeping,5,Concierge went above and beyond to help us regarding housekeeping. Would recommend to others.,1.0,Positive
415,2024-10-10,Housekeeping,5,Room was spotless and beautifully maintained regarding housekeeping. Thank you to the team.,1.0,Positive
543,2024-10-11,Front Desk,4,Staff greeted us warmly every single day regarding front desk. Thank you to the team.,1.0,Positive
548,2024-10-12,Spa & Wellness,5,"Quick response to our requests, very efficient regarding spa & wellness. Would recommend to others.",1.0,Positive
248,2024-10-13,Spa & Wellness,5,Breakfast selection was excellent and fresh regarding spa & wellness. Would recommend to others.,1.0,Positive
582,2024-10-15,F&B / Restaurant,4,Room was spotless and beautifully maintained regarding f&b / restaurant. Thank you to the team.,1.0,Positive
364,2024-10-16,Housekeeping,5,Loved the attention to detail in the room regarding housekeeping.,1.0,Positive
409,2024-10-16,Housekeeping,2,Billing error took days to resolve regarding housekeeping. Thank you to the team.,0.0,Neutral
110,2024-10-16,Spa & Wellness,5,"Beautiful property, exceeded our expectations regarding spa & wellness. Will definitely consider staying again.",1.0,Positive
176,2024-10-16,Concierge,3,"Service was acceptable, no major issues regarding concierge. Overall a decent trip.",-1.0,Negative
463,2024-10-17,Spa & Wellness,5,Breakfast selection was excellent and fresh regarding spa & wellness.,1.0,Positive
489,2024-10-18,Housekeeping,5,Staff greeted us warmly every single day regarding housekeeping.,1.0,Positive
256,2024-10-19,Front Desk,1,Towels and toiletries were not restocked regarding front desk. Thank you to the team.,-0.333,Negative
123,2024-10-20,Front Desk,2,Staff seemed inattentive and slow to respond regarding front desk. Will definitely consider staying again.,-1.0,Negative
122,2024-10-21,Front Desk,1,Breakfast was cold and options were limited regarding front desk. Overall a decent trip.,-1.0,Negative
417,2024-10-22,Front Desk,2,Long wait times at the restaurant regarding front desk.,-1.0,Negative
296,2024-10-22,F&B / Restaurant,2,Towels and toiletries were not restocked regarding f&b / restaurant. Overall a decent trip.,-1.0,Negative
460,2024-10-22,Concierge,5,Room was spotless and beautifully maintained regarding concierge.,1.0,Positive
35,2024-10-23,Housekeeping,3,"Stay was fine, nothing particularly memorable regarding housekeeping. Thank you to the team.",1.0,Positive
388,2024-10-23,Housekeeping,4,"Beautiful property, exceeded our expectations regarding housekeeping. Thank you to the team.",1.0,Positive
271,2024-10-24,Front Desk,5,Breakfast selection was excellent and fresh regarding front desk. Thank you to the team.,1.0,Positive
69,2024-10-28,F&B / Restaurant,3,"Service was acceptable, no major issues regarding f&b / restaurant.",-1.0,Negative
462,2024-10-28,F&B / Restaurant,4,"Beautiful property, exceeded our expectations regarding f&b / restaurant.",1.0,Positive
201,2024-10-28,F&B / Restaurant,5,The staff was incredibly friendly and helpful regarding f&b / restaurant.,1.0,Positive
97,2024-10-29,Concierge,5,Breakfast selection was excellent and fresh regarding concierge. Thank you to the team.,1.0,Positive
139,2024-10-29,Spa & Wellness,4,The staff was incredibly friendly and helpful regarding spa & wellness. Will definitely consider staying again.,1.0,Positive
84,2024-10-29,Spa & Wellness,3,"Service was acceptable, no major issues regarding spa & wellness. Overall a decent trip.",-1.0,Negative
357,2024-10-30,Front Desk,3,"Stay was fine, nothing particularly memorable regarding front desk. Would recommend to others.",1.0,Positive
66,2024-10-30,Concierge,3,"Average experience overall, met basic expectations regarding concierge.",0.0,Neutral
370,2024-10-30,F&B / Restaurant,3,"Location was convenient, hotel was as described regarding f&b / restaurant. Overall a decent trip.",0.0,Neutral
215,2024-10-30,Spa & Wellness,3,"Stay was fine, nothing particularly memorable regarding spa & wellness.",0.0,Neutral
116,2024-10-30,F&B / Restaurant,2,Room was not properly cleaned upon arrival regarding f&b / restaurant. Thank you to the team.,0.0,Neutral
81,2024-10-31,Concierge,5,"Quick response to our requests, very efficient regarding concierge. Would recommend to others.",1.0,Positive
1,2024-11-01,Concierge,2,Billing error took days to resolve regarding concierge. Overall a decent trip.,-1.0,Negative
197,2024-11-01,Housekeeping,4,Check-in was fast and seamless regarding housekeeping. Overall a decent trip.,1.0,Positive
421,2024-11-01,Housekeeping,4,Loved the attention to detail in the room regarding housekeeping. Would recommend to others.,1.0,Positive
237,2024-11-02,Front Desk,3,"Location was convenient, hotel was as described regarding front desk. Will definitely consider staying again.",0.0,Neutral
486,2024-11-02,Spa & Wellness,4,The staff was incredibly friendly and helpful regarding spa & wellness. Overall a decent trip.,1.0,Positive
381,2024-11-02,Front Desk,5,Loved the attention to detail in the room regarding front desk. Would recommend to others.,1.0,Positive
106,2024-11-04,F&B / Restaurant,5,Room was spotless and beautifully maintained regarding f&b / restaurant.,1.0,Positive
74,2024-11-04,Concierge,4,Staff greeted us warmly every single day regarding concierge. Overall a decent trip.,1.0,Positive
259,2024-11-04,Spa & Wellness,4,Loved the attention to detail in the room regarding spa & wellness. Thank you to the team.,1.0,Positive
465,2024-11-04,Spa & Wellness,2,Long wait times at the restaurant regarding spa & wellness. Will definitely consider staying again.,-1.0,Negative
93,2024-11-05,Housekeeping,4,Concierge went above and beyond to help us regarding housekeeping.,0.0,Neutral
117,2024-11-06,Concierge,3,"Service was acceptable, no major issues regarding concierge. Would recommend to others.",0.0,Neutral
591,2024-11-07,Spa & Wellness,4,Check-in was fast and seamless regarding spa & wellness. Would recommend to others.,1.0,Positive
307,2024-11-07,Concierge,3,"Location was convenient, hotel was as described regarding concierge.",0.0,Neutral
183,2024-11-08,F&B / Restaurant,3,"Location was convenient, hotel was as described regarding f&b / restaurant. Will definitely consider staying again.",0.0,Neutral
331,2024-11-09,Housekeeping,4,The spa treatment was relaxing and professional regarding housekeeping. Thank you to the team.,1.0,Positive
158,2024-11-10,Front Desk,1,Staff seemed inattentive and slow to respond regarding front desk. Will definitely consider staying again.,-1.0,Negative
361,2024-11-11,Spa & Wellness,3,"Location was convenient, hotel was as described regarding spa & wellness. Overall a decent trip.",0.0,Neutral
374,2024-11-13,Spa & Wellness,2,Air conditioning was not working properly regarding spa & wellness. Will definitely consider staying again.,-1.0,Negative
527,2024-11-13,Concierge,4,"Quick response to our requests, very efficient regarding concierge.",1.0,Positive
166,2024-11-13,Concierge,4,Room was spotless and beautifully maintained regarding concierge.,1.0,Positive
454,2024-11-13,Spa & Wellness,3,"Room was okay, standard hotel amenities regarding spa & wellness.",0.0,Neutral
485,2024-11-14,Front Desk,3,"Room was okay, standard hotel amenities regarding front desk. Thank you to the team.",1.0,Positive
236,2024-11-14,Concierge,2,Check-in took far too long and felt disorganized regarding concierge. Will definitely consider staying again.,-1.0,Negative
297,2024-11-14,Front Desk,2,Requested items never arrived at our room regarding front desk. Would recommend to others.,0.0,Neutral
15,2024-11-14,Front Desk,5,The spa treatment was relaxing and professional regarding front desk. Overall a decent trip.,1.0,Positive
555,2024-11-15,Front Desk,3,"Average experience overall, met basic expectations regarding front desk. Will definitely consider staying again.",0.0,Neutral
78,2024-11-16,Front Desk,3,"Service was acceptable, no major issues regarding front desk. Overall a decent trip.",-1.0,Negative
338,2024-11-16,Concierge,4,The staff was incredibly friendly and helpful regarding concierge. Will definitely consider staying again.,1.0,Positive
276,2024-11-17,Housekeeping,5,The spa treatment was relaxing and professional regarding housekeeping. Overall a decent trip.,1.0,Positive
576,2024-11-18,Front Desk,5,Room was spotless and beautifully maintained regarding front desk.,1.0,Positive
451,2024-11-19,Housekeeping,4,"Quick response to our requests, very efficient regarding housekeeping.",1.0,Positive
372,2024-11-19,Concierge,4,Room was spotless and beautifully maintained regarding concierge. Overall a decent trip.,1.0,Positive
447,2024-11-20,Front Desk,4,Room was spotless and beautifully maintained regarding front desk. Thank you to the team.,1.0,Positive
199,2024-11-21,Spa & Wellness,5,Concierge went above and beyond to help us regarding spa & wellness. Will definitely consider staying again.,0.0,Neutral
261,2024-11-21,Concierge,5,Concierge went above and beyond to help us regarding concierge. Overall a decent trip.,0.0,Neutral
156,2024-11-21,Housekeeping,5,Staff greeted us warmly every single day regarding housekeeping. Would recommend to others.,1.0,Positive
55,2024-11-21,Concierge,2,Towels and toiletries were not restocked regarding concierge. Thank you to the team.,-0.333,Negative
334,2024-11-21,Housekeeping,3,"Location was convenient, hotel was as described regarding housekeeping. Overall a decent trip.",0.0,Neutral
532,2024-11-22,Concierge,1,Staff seemed inattentive and slow to respond regarding concierge. Overall a decent trip.,-1.0,Negative
171,2024-11-23,Concierge,4,Staff greeted us warmly every single day regarding concierge.,1.0,Positive
177,2024-11-23,Spa & Wellness,3,"Stay was fine, nothing particularly memorable regarding spa & wellness.",0.0,Neutral
473,2024-11-24,Spa & Wellness,4,Check-in was fast and seamless regarding spa & wellness. Would recommend to others.,1.0,Positive
42,2024-11-24,Concierge,5,"Beautiful property, exceeded our expectations regarding concierge. Overall a decent trip.",1.0,Positive
262,2024-11-24,Front Desk,5,Breakfast selection was excellent and fresh regarding front desk.,1.0,Positive
584,2024-11-24,Concierge,1,Noise from the hallway disturbed our sleep regarding concierge. Overall a decent trip.,-1.0,Negative
87,2024-11-24,Housekeeping,5,Check-in was fast and seamless regarding housekeeping. Thank you to the team.,1.0,Positive
313,2024-11-24,F&B / Restaurant,3,"Average experience overall, met basic expectations regarding f&b / restaurant. Will definitely consider staying again.",0.0,Neutral
371,2024-11-24,Spa & Wellness,4,Loved the attention to detail in the room regarding spa & wellness. Would recommend to others.,1.0,Positive
523,2024-11-25,Front Desk,4,Breakfast selection was excellent and fresh regarding front desk.,1.0,Positive
599,2024-11-26,Spa & Wellness,3,"Stay was fine, nothing particularly memorable regarding spa & wellness.",0.0,Neutral
592,2024-11-27,F&B / Restaurant,4,Room was spotless and beautifully maintained regarding f&b / restaurant. Overall a decent trip.,1.0,Positive
510,2024-11-27,Front Desk,4,Concierge went above and beyond to help us regarding front desk.,0.0,Neutral
304,2024-11-27,Housekeeping,5,"Beautiful property, exceeded our expectations regarding housekeeping. Will definitely consider staying again.",1.0,Positive
190,2024-11-28,Housekeeping,3,"Location was convenient, hotel was as described regarding housekeeping. Overall a decent trip.",0.0,Neutral
579,2024-11-29,Front Desk,4,Room was spotless and beautifully maintained regarding front desk. Thank you to the team.,1.0,Positive
554,2024-11-29,Concierge,3,"Location was convenient, hotel was as described regarding concierge. Will definitely consider staying again.",0.0,Neutral
115,2024-11-30,Housekeeping,4,Loved the attention to detail in the room regarding housekeeping. Overall a decent trip.,1.0,Positive
360,2024-12-01,Spa & Wellness,5,Breakfast selection was excellent and fresh regarding spa & wellness. Thank you to the team.,1.0,Positive
575,2024-12-01,Spa & Wellness,1,Room was not properly cleaned upon arrival regarding spa & wellness. Will definitely consider staying again.,-1.0,Negative
418,2024-12-01,Concierge,3,"Room was okay, standard hotel amenities regarding concierge. Would recommend to others.",1.0,Positive
95,2024-12-02,Spa & Wellness,4,The staff was incredibly friendly and helpful regarding spa & wellness. Thank you to the team.,1.0,Positive
300,2024-12-03,Front Desk,5,Room was spotless and beautifully maintained regarding front desk. Thank you to the team.,1.0,Positive
597,2024-12-04,Front Desk,1,Requested items never arrived at our room regarding front desk. Will definitely consider staying again.,-1.0,Negative
96,2024-12-04,Housekeeping,5,Breakfast selection was excellent and fresh regarding housekeeping.,1.0,Positive
498,2024-12-04,Front Desk,4,Concierge went above and beyond to help us regarding front desk. Thank you to the team.,1.0,Positive
260,2024-12-05,Housekeeping,4,Loved the attention to detail in the room regarding housekeeping.,1.0,Positive
380,2024-12-05,Front Desk,4,Concierge went above and beyond to help us regarding front desk. Would recommend to others.,1.0,Positive
337,2024-12-06,Spa & Wellness,3,"Room was okay, standard hotel amenities regarding spa & wellness. Would recommend to others.",1.0,Positive
525,2024-12-06,Spa & Wellness,5,Check-in was fast and seamless regarding spa & wellness.,1.0,Positive
130,2024-12-07,Concierge,3,"Room was okay, standard hotel amenities regarding concierge.",0.0,Neutral
34,2024-12-07,Spa & Wellness,1,Towels and toiletries were not restocked regarding spa & wellness.,-1.0,Negative
319,2024-12-08,Housekeeping,4,"Quick response to our requests, very efficient regarding housekeeping. Would recommend to others.",1.0,Positive
235,2024-12-09,Front Desk,4,"Quick response to our requests, very efficient regarding front desk. Would recommend to others.",1.0,Positive
13,2024-12-09,F&B / Restaurant,2,Staff seemed inattentive and slow to respond regarding f&b / restaurant. Would recommend to others.,-0.333,Negative
429,2024-12-09,Concierge,5,Breakfast selection was excellent and fresh regarding concierge. Would recommend to others.,1.0,Positive
277,2024-12-09,Concierge,5,The spa treatment was relaxing and professional regarding concierge. Would recommend to others.,1.0,Positive
175,2024-12-09,Housekeeping,2,Check-in took far too long and felt disorganized regarding housekeeping. Thank you to the team.,-0.333,Negative
519,2024-12-11,Front Desk,5,Staff greeted us warmly every single day regarding front desk.,1.0,Positive
184,2024-12-11,Front Desk,5,Concierge went above and beyond to help us regarding front desk.,0.0,Neutral
23,2024-12-11,Spa & Wellness,4,"Quick response to our requests, very efficient regarding spa & wellness.",1.0,Positive
241,2024-12-12,Housekeeping,4,Breakfast selection was excellent and fresh regarding housekeeping.,1.0,Positive
57,2024-12-13,F&B / Restaurant,4,The staff was incredibly friendly and helpful regarding f&b / restaurant. Thank you to the team.,1.0,Positive
516,2024-12-13,Housekeeping,5,The staff was incredibly friendly and helpful regarding housekeeping. Thank you to the team.,1.0,Positive
515,2024-12-14,F&B / Restaurant,5,Concierge went above and beyond to help us regarding f&b / restaurant. Would recommend to others.,1.0,Positive
45,2024-12-14,Front Desk,5,Room was spotless and beautifully maintained regarding front desk. Overall a decent trip.,1.0,Positive
37,2024-12-14,Front Desk,3,"Room was okay, standard hotel amenities regarding front desk. Thank you to the team.",1.0,Positive
280,2024-12-14,F&B / Restaurant,5,Staff greeted us warmly every single day regarding f&b / restaurant. Will definitely consider staying again.,1.0,Positive
521,2024-12-17,Front Desk,4,Check-in was fast and seamless regarding front desk.,1.0,Positive
397,2024-12-17,Spa & Wellness,3,"Average experience overall, met basic expectations regarding spa & wellness. Thank you to the team.",1.0,Positive
326,2024-12-17,F&B / Restaurant,4,"Quick response to our requests, very efficient regarding f&b / restaurant. Will definitely consider staying again.",1.0,Positive
345,2024-12-18,F&B / Restaurant,1,Room was not properly cleaned upon arrival regarding f&b / restaurant. Will definitely consider staying again.,-1.0,Negative
140,2024-12-18,Concierge,2,Breakfast was cold and options were limited regarding concierge.,-1.0,Negative
194,2024-12-18,Spa & Wellness,4,Room was spotless and beautifully maintained regarding spa & wellness.,1.0,Positive
295,2024-12-18,Spa & Wellness,4,Loved the attention to detail in the room regarding spa & wellness. Thank you to the team.,1.0,Positive
289,2024-12-20,Concierge,2,Room was not properly cleaned upon arrival regarding concierge. Would recommend to others.,0.0,Neutral
353,2024-12-20,Spa & Wellness,5,Concierge went above and beyond to help us regarding spa & wellness. Thank you to the team.,1.0,Positive
457,2024-12-20,Front Desk,4,The spa treatment was relaxing and professional regarding front desk. Would recommend to others.,1.0,Positive
375,2024-12-21,Housekeeping,5,Check-in was fast and seamless regarding housekeeping. Thank you to the team.,1.0,Positive
233,2024-12-21,Spa & Wellness,4,"Quick response to our requests, very efficient regarding spa & wellness.",1.0,Positive
225,2024-12-21,F&B / Restaurant,4,Room was spotless and beautifully maintained regarding f&b / restaurant. Would recommend to others.,1.0,Positive
36,2024-12-21,Spa & Wellness,5,Room was spotless and beautifully maintained regarding spa & wellness.,1.0,Positive
411,2024-12-22,Housekeeping,3,"Stay was fine, nothing particularly memorable regarding housekeeping.",0.0,Neutral
495,2024-12-23,F&B / Restaurant,5,The spa treatment was relaxing and professional regarding f&b / restaurant.,1.0,Positive
541,2024-12-23,Concierge,1,Noise from the hallway disturbed our sleep regarding concierge. Thank you to the team.,-0.333,Negative
205,2024-12-24,Housekeeping,1,Staff seemed inattentive and slow to respond regarding housekeeping. Will definitely consider staying again.,-1.0,Negative
234,2024-12-24,Front Desk,5,Staff greeted us warmly every single day regarding front desk.,1.0,Positive
477,2024-12-24,F&B / Restaurant,4,Breakfast selection was excellent and fresh regarding f&b / restaurant. Thank you to the team.,1.0,Positive
172,2024-12-25,F&B / Restaurant,5,Staff greeted us warmly every single day regarding f&b / restaurant.,1.0,Positive
407,2024-12-25,Housekeeping,2,Staff seemed inattentive and slow to respond regarding housekeeping. Will definitely consider staying again.,-1.0,Negative
567,2024-12-25,Housekeeping,2,Towels and toiletries were not restocked regarding housekeeping. Would recommend to others.,-0.333,Negative
346,2024-12-25,F&B / Restaurant,5,Check-in was fast and seamless regarding f&b / restaurant. Would recommend to others.,1.0,Positive
332,2024-12-26,F&B / Restaurant,3,"Stay was fine, nothing particularly memorable regarding f&b / restaurant. Would recommend to others.",1.0,Positive
6,2024-12-27,Concierge,3,"Service was acceptable, no major issues regarding concierge. Will definitely consider staying again.",-1.0,Negative
464,2024-12-28,Housekeeping,3,"Average experience overall, met basic expectations regarding housekeeping.",0.0,Neutral
4,2024-12-28,Concierge,4,Breakfast selection was excellent and fresh regarding concierge. Thank you to the team.,1.0,Positive
408,2024-12-29,Front Desk,4,The staff was incredibly friendly and helpful regarding front desk. Thank you to the team.,1.0,Positive
363,2024-12-30,Spa & Wellness,5,Staff greeted us warmly every single day regarding spa & wellness. Will definitely consider staying again.,1.0,Positive
5,2024-12-30,F&B / Restaurant,5,Loved the attention to detail in the room regarding f&b / restaurant. Overall a decent trip.,1.0,Positive
